review_id,review,rating,sentimen,review_clean
4899,See large to put some not. But the pack was very good,1,negatif,see large to put some not but the pack was very good
4531,"Barang datang sesuai pesanan, packing baik, respon dari penjual kurang. Belum dicoba, semoga enak",4,positif,barang datang sesuai pesan packing baik respon dari jual kurang belum coba moga enak
49958,"Wehgilasehhhhh bobelwrapnya tebel bingitttssss when engga use Bobel double wrap also to order delivery and cepetttt sampeeeee, thankssss sis",5,positif,wehgilasehhhhh bobelwrapnya tebel bingitttssss when engga use bobel double wrap also to order delivery and cepetttt sampeeeee thankssss sis
39119,Fast delivery Excellent service by seller Good value for money,4,positif,fast delivery excellent service by seller good value for money
1323,Ny material thin x Ad valorem ny,1,negatif,ny material thin x ad valorem ny
41943,Ok hand holding pen ink to make all deliveries in one week long HSD ...,4,positif,ok hand holding pen ink to make all deliveries in one week long hsd
4653,Poor delivery speed seller unfavorable response,1,negatif,poor delivery speed seller unfavorable response
5957,Poorly packaged products,1,negatif,poorly packaged products
53277,product quality is good ... good .. baikkk response ... delivery okk,5,positif,product quality is good good baikkk response delivery okk
4919,Damaged / defective item hnd pic I distributed small size xa and have more rust on the back! Seller useless fool!,1,negatif,damaged defective item hnd pic i distributed small size xa and have more rust on the back seller useless fool
3861,"kualitasnya mantap, penjualnya gercep dan packingnya rapih bin mantap",5,positif,kualitas mantap jual gercep dan packingnya rapih bin mantap
54818,my mother love it,5,positif,my mother love it
45103,Good product quality Good value for money,4,positif,good product quality good value for money
31748,"The goods are, fast free shipping day. Thank you",4,positif,the goods are fast free shipping day thank you
50510,"New smpai, Keith pairs ??",5,positif,new smpai keith pairs
45376,"Flowers look healthy and fresh, fast delivery recommended seller. Seller fast response, bagussss, hopefully orchid thrives ... Aamiin, next want pesen again SPT",5,positif,flowers look healthy and fresh fast delivery recommended seller seller fast response bagussss hopefully orchid thrives aamiin next want sen again spt
39038,Awesome awesome speed of delivery of goods awesome quality service,4,positif,awesome awesome speed of delivery of goods awesome quality service
2417,Pesen size 31 all. Who dateng 31 and 28..kalo stock not there must not send a Confirmation dong,1,negatif,sen size all who datang and kalo stock not there must not send a confirmation dong
8844,Packing gk dents all wear kardus.jadinya,2,negatif,packing tidak dents all wear kardusjadinya
34110,Sngat enjual good response very fast delivery of goods Gaada money tuck d d spending substantially satisfied packages dsini heheheh,4,positif,sngat enjual good response very fast delivery of goods gaada money tuck d d spending substantially satisfied packages dsini heheheh
54594,Yung quality of the bag! And followed the color you want kooooo. Yay! Thank you so muchhh seller! ?,5,positif,yung quality of the bag and followed the color you want kooooo yay thank you so muchhh seller
1371,entah pembelian yg keberapa kali...soalnya selalu pesen disini ...pengiriman and packing nya bagus banget...yg sekarang pengiriman gosend...selalu puas....,5,positif,entah beli yang berapa kalisoalnya selalu sen sini kirim and packing nya bagus bangetyg sekarang kirim gosendselalu puas
2838,"sudah untuk kesekian kalinya, jamunya enak banget, tanpa ampas",5,positif,sudah untuk sekian kali jamu enak banget tanpa ampas
53677,"Set of beautiful, beautiful fabric. Mn should muaaaaaaaaaaaaaaaaaaaaaaaaaaa",5,positif,set of beautiful beautiful fabric mn should muaaaaaaaaaaaaaaaaaaaaaaaaaaa
39624,The product quality is excellent. The original product. The product price is very good. Delivery speed is very good. The response is very good seller.,4,positif,the product quality is excellent the original product the product price is very good delivery speed is very good the response is very good seller
8510,Less of a cream-colored sewing unsettled. Mess around with a black image.,2,negatif,less of a creamcolored wing unsettled mess around with a black image
9381,Less like watches rose diamon gold..ngelupas also karat..hijab hot peach color fabric banget..kalau d trbang alias Ngawang disposable cloth ...,2,negatif,less like watches rose diamon goldngelupas also karathijab hot peach color fabric bangetkalau d trbang alias ngawang disposable cloth
48392,The product quality is excellent. The original product. Delivery speed is very good.,5,positif,the product quality is excellent the original product delivery speed is very good
398,If the stock is empty in the ad request in writing a blank,1,negatif,if the stock is empty in the ad request in writing a blank
34959,Awesome awesome speed of the ship merchandise quality merchandise awesome awesome quality of CP value awesome service,4,positif,awesome awesome speed of the ship merchandise quality merchandise awesome awesome quality of cp value awesome service
61644,His goods steady. Kerenn ??,5,positif,his goods steady kerenn
56816,"Pink feminine, sweet, cute Thongs sure, cheap price",5,positif,pink feminine sweet cute thongs sure cheap price
51499,"Mantapp, new kmrin morning checkout, transfer, these days it directly datangg night, his goods ORI, good, anyway plenary ??????",5,positif,mantapp new kmrin morning checkout transfer these days it directly datangg night his goods ori good anyway plenary
6853,New dipke tngan already torn her left and right. ??,2,negatif,new dipke tngan already torn her left and right
1654,cookiesnya enak.. ??,5,positif,cookiesnya enak
4687,I used that k has a little effect at all. Still completely dirty stains.,1,negatif,i used that k has a little effect at all still completely dirty stains
47762,For the price its so high quality it is waterproof and also convenient it is also lock sealed so its absolutely waterproof,5,positif,for the price its so high quality it is waterproof and also convenient it is also lock sealed so its absolutely waterproof
10069,Standard product quality standard product price standard delivery Speed,2,negatif,standard product quality standard product price standard delivery speed
47815,The response is very good seller. Delivery speed is very good.,5,positif,the response is very good seller delivery speed is very good
5905,i order queen size but got super single,1,negatif,i order queen size but got super single
59570,Excellent product quality excellent product price,5,positif,excellent product quality excellent product price
62674,Awesome speed of the ship awesome awesome quality merchandise value CP,5,positif,awesome speed of the ship awesome awesome quality merchandise value cp
46762,the sound is superb,5,positif,the sound is superb
6459,"Good for iphone, android difficult however for skali to connect, must install a special application for android that was to display games and online video is often problematic. That's easy on display for video and photos stored locally on the phone.",2,negatif,good for iphone android difficult however for skali to connect must install a special application for android that was to display games and online video is often problematic thats easy on display for video and photos stored locally on the phone
10559,the quality pretty oknaman ..sa four orders I was one of the close lock .. ipapa.ayos I sell it for him ..,2,negatif,the quality pretty oknaman sa four orders i was one of the close lock ipapaayos i sell it for him
27870,Alhmdullilah always satisfied belnja here mkasih kak prtahankan efforts continue and mkin lncar,4,positif,alhmdullilah always satisfied belnja here mkasih kak prtahankan efforts continue and mkin lncar
3016,I ordered 2PCS 1PC JOG SHORTS AND PANTS but came just short and 1pc 1pc jog PANTS but I still paid ung amount of three. Pakiaayos next time hopefully!,1,negatif,i ordered pcs pc jog shorts and pants but came just short and pc pc jog pants but i still paid ung amount of three pakiaayos next time hopefully
1427,Very poor product quality,1,negatif,very poor product quality
7076,Product quality standards.,2,negatif,product quality standards
779,packagingnya pakai dus dan wrap. rapih banget.,5,positif,packagingnya pakai dus dan wrap rapih banget
28671,Wear rubber chair fit. The store has a variety of time-saving convenience products faster delivery was correct type. Delivery Good,4,positif,wear rubber chair fit the store has a variety of timesaving convenience products faster delivery was correct type delivery good
2389,paking kurang tebel,4,positif,paking kurang tebel
29184,Packaging fast .. fast delivery .. The shirt is really good .. I like ...,4,positif,packaging fast fast delivery the shirt is really good i like
4907,Disconnect the router several times a day. Whether on the phone or iPad as the first day. And the need to reset the firmware is up to date.  That removed the better Unused,1,negatif,disconnect the router several times a day whether on the phone or ipad as the first day and the need to reset the firmware is up to date that removed the better unused
4097,tks brgnya sdh ditrima dgn baik,5,positif,tks brgnya sdh ditrima dgn baik
3325,"Beautiful packaging but sad because there rubbing strips, would be nice but I use just, next time they would MAQC well for non nalulubgkot the customers, thanks anyways",1,negatif,beautiful packaging but sad because there rubbing strips would be nice but i use just next time they would maqc well for non nalulubgkot the customers thanks anyways
1916,Prod. Sdh diterima dg baik. Tx.,5,positif,prod sdh terima dg baik tx
10496,Put out 38 more,2,negatif,put out more
1657,Cepet bgt sampe kaget! Thank you ya kak,5,positif,cepet banget sampe kaget thank you ya kak
62143,"Pack quickly, the price is okay, the original product .. thank you ......",5,positif,pack quickly the price is okay the original product thank you
10293,thank God ahirnya samapi also peaananku ................ trimakasih ........... unfortunately remains just the same pay for postage so buy d store,2,negatif,thank god ahirnya samapi also peaananku trimakasih unfortunately remains just the same pay for postage so buy d store
2884,NOT WORKING AT ALL,1,negatif,not working at all
32566,courier friendly,4,positif,courier friendly
3371,"Bawangnya enak, garing kriuk2",5,positif,bawang enak garing kriuk
10715," Product quality standards, only worn once broken seletingnya duh sad ?? must to kang sewing ..  Free standard shipping. Standard seller response.",2,negatif,product quality standards only worn once broken leting duh sad must to kang wing free standard shipping standard seller response
3492,This dish cloth is rough and difficult to squeeze dry. Has to leave it to drip dry over the sink. Not sure if it can work on the non-stick and would not want to risk it. It is expensive.,1,negatif,this dish cloth is rough and difficult to squeeze dry has to leave it to drip dry over the sink not sure if it can work on the nonstick and would not want to risk it it is expensive
4166,"kremesannya enak, packingnya rapih, per item dibungkus bubble wrap. pasti pesen lagi",5,positif,kremesannya enak packingnya rapih per item bungkus bubble wrap pasti sen lagi
307,Mantap pengemasan dan pengiriman cepet. Terimakasih sellee dan shopee,5,positif,mantap emas dan kirim cepet terimakasih sellee dan shopee
3447,Product quality so so,1,negatif,product quality so so
8274,Product quality temporary,2,negatif,product quality temporary
45798,Not bad..walopun chat at bls tp ga direct delivery Kurim that day jg ..,5,positif,not badwalopun chat at bls tp tidak direct delivery rim that day jg
8176,Shop nt friendly .. but larger shoe size frequency 1 .. carry not just slip dusty ..: (((((,2,negatif,shop nt friendly but larger shoe size frequency carry not just slip dusty
1373,Poor quality ,1,negatif,poor quality
10928,Standard product quality quality standard product quality standard products,2,negatif,standard product quality quality standard product quality standard products
8624,Fast shipping. Product sold in Watson is thicker than this one.,2,negatif,fast shipping product sold in watson is thicker than this one
27436,"Praise has been received, according to the number of orders. Hopefully functioning normally, children waiting for high tide. Thank Emart and shopee delivery.",4,positif,praise has been received according to the number of orders hopefully functioning normally children waiting for high tide thank emart and shopee delivery
8267,Stitches are not neat,2,negatif,stitches are not neat
59228,Shop worth yeu??,5,positif,shop worth yeu
9222,Original product quality good delivery speed good seller response,2,negatif,original product quality good delivery speed good seller response
11550,"Disappointed anyway, future prices gk doang segini brand there, Gw other clothes that price is less lebis its brand segitu yes there was",2,negatif,disappointed anyway future prices tidak doang gin brand there gw other clothes that price is less lebis its brand segitu yes there was
51156,Thanks for the album already DTG .. very happy interchangeable hobiii ????????,5,positif,thanks for the album already datang very happy interchangeable hobiii
5700,Pol small anak2 buwat back of the neck almost invisible costemer want gk jd,1,negatif,pol small anak buwat back of the neck almost invisible costemer want tidak jd
7359,"Charger must be plugged It plugs into any setting, it's difficult to guide a Chinese-style minimalist but beautiful.",2,negatif,charger must be plugged it plugs into any setting its difficult to guide a chinesestyle minimalist but beautiful
10849,Her veil was nice but just bagiannn deket short tangann his sebelahh.pengiriman cepattt.,2,negatif,her veil was nice but just bagiannn deket short tangann his sebelahhpengiriman cepattt
6575,Brng dh until .... goods bgs in accordance with the price that much ... if you make a passable job mh,2,negatif,brng dh until goods bgs in accordance with the price that much if you make a passable job mh
1419,Packaging rapi dan aman.. tidak penyok. Isi aja kebalik2 mgkn krn pengiriman. rasa selalu enak??,5,positif,packaging rapi dan aman tidak penyok isi aja balik mgkn krn kirim rasa selalu enak
5940,I look at the picture of her dress material thick but after his luggage nyampe his thin shirt and stuff his slow coming,1,negatif,i look at the picture of her dress material thick but after his luggage nyampe his thin shirt and stuff his slow coming
2474,2 days ago close po. But those beautiful casing,1,negatif,days ago close po but those beautiful casing
10277,Not as beautiful as gbrnya. Product quality standards,2,negatif,not as beautiful as gbrnya product quality standards
61195,"Alhamdulillah dah until shawl ,, always preferred because it suitable for everyday ,, although jumbo tp comfortable wearing heavy g lia tea ,, celebration smoga successful smakin",5,positif,alhamdulillah dah until shawl always preferred because it suitable for everyday although jumbo tp comfortable wearing heavy g lia tea celebration smoga successful smakin
40817,Texture too praised the seller packed,4,positif,texture too praised the seller packed
9681,DC at the time not. But in general accounts is consistent 40k,2,negatif,dc at the time not but in general accounts is consistent k
40197,mantullllllllklk kkkkkkkkkkkkkkkkkk?????????????????????????????????????????????????????????????????????????????????????????????????? ????????????????????????????????????????????????????????????????????????????????????????I,4,positif,mantullllllllklk kkkkkkkkkkkkkkkkkk i
56619,"Fast receipt of goods, packaging is very cautious and careful, fair prices, It is like oh! Have the opportunity to buy again!",5,positif,fast receipt of goods packaging is very cautious and careful fair prices it is like oh have the opportunity to buy again
58130,Okee quality. The material is cool .. Price also schoolgirl's bag.,5,positif,okee quality the material is cool price also schoolgirls bag
4317,i one 15A 1gang?you give me 13A 1gang????,1,negatif,i one a gangyou give me a gang
45003,Product quality is very good Very good value,4,positif,product quality is very good very good value
1501,enak!,5,positif,enak
2608,Dismantling dismantling those bolt her ...,1,negatif,dismantling dismantling those bolt her
32356,great products,4,positif,great products
2392,The product quality is not good. The products do not original.,1,negatif,the product quality is not good the products do not original
6562,"The fabric is very thin Airy fabrics like not wearing it. Wide leg pants, put porn Suitable for putting one on.",2,negatif,the fabric is very thin airy fabrics like not wearing it wide leg pants put porn suitable for putting one on
8524,Product quality is ok,2,negatif,product quality is ok
6922,"The material is basically steel, but part of its aluminum rod",2,negatif,the material is basically steel but part of its aluminum rod
1934,Meletat meletot,1,negatif,meletat meletot
9359,Coming incompatible with my motive message,2,negatif,coming incompatible with my motive message
62140,Well worth the money very fast delivery times very good service shop is well worth the money,5,positif,well worth the money very fast delivery times very good service shop is well worth the money
60806,Boss pretty fast smpai goods 3hqri je most important clincher congratulations,5,positif,boss pretty fast smpai goods hqri je most important clincher congratulations
51240,Excellent product quality excellent product price is very good delivery speed is very good seller's response,5,positif,excellent product quality excellent product price is very good delivery speed is very good sellers response
2507,ok,5,positif,ok
29712,.. best service ????,4,positif,best service
41931,"Full Alkhamdulillah ,, thanks ,, I love it .. ????????????????????",4,positif,full alkhamdulillah thanks i love it
37892,This disposable pull the wool was not spicy cream because the self park ni ..,4,positif,this disposable pull the wool was not spicy cream because the self park ni
35226,Thanks kak ??????,4,positif,thanks kak
747,buy 2 sets of 3 pecahhhhhhh,1,negatif,buy sets of pecahhhhhhh
4999," Good value for money. But choose another design, to design another. My baby is boys but can design girl (Busha).",1,negatif,good value for money but choose another design to design another my baby is boys but can design girl busha
3868,"mantap masih fresh, trima kasih pak kurir dan juga trima kasih buat tokonya semoga makin sukses.",5,positif,mantap masih fresh trima kasih pak kurir dan juga trima kasih buat toko moga makin sukses
5278,Blum one day d wear pinggiranny already let go,1,negatif,blum one day d wear pinggiranny already let go
562,"Unfortunately, that bakhour leak .. next please packaged using tambahan..supaya kerdus safer.  to soft. secure. thanks.",1,negatif,unfortunately that bakhour leak next please packaged using tambahansupaya kerdus safer to soft secure thanks
10175,I thought it was really long. Fits small to medium frame.,2,negatif,i thought it was really long fits small to medium frame
52910,Pesenan jacket navy blue .. its dibawain Aqua .. kecewaww. .. tp gpp,5,positif,sen jacket navy blue its dibawain aqua kecewaww tp gpp
39088,kre3eeeen laahhhkre3eeeen okay okay okay kre3eeeen laahhhkre3eeeen laahhhkre3eeeen okay okay okay kre3eeeen laahhhkre3eeeen laahhhkre3eeeen okay okay okay kre3eeeen laahhh,4,positif,kreeeeen laahhhkreeeeen okay okay okay kreeeeen laahhhkreeeeen laahhhkreeeeen okay okay okay kreeeeen laahhhkreeeeen laahhhkreeeeen okay okay okay kreeeeen laahhh
37468,Shipped ultrafast seller is super good ?? Bang Bang ??,4,positif,shipped ultrafast seller is super good bang bang
408,Sy pesen 4 trousers that came only two pants ..,1,negatif,sy sen trousers that came only two pants
53980,Than imagined little freshman overall great I love,5,positif,than imagined little freshman overall great i love
46429,Awesome awesome speed of delivery of goods quality,5,positif,awesome awesome speed of delivery of goods quality
29808,Yung navy blue looks like used na..may scratches and is no more plastic. Gold was also ok.,4,positif,yung navy blue looks like used namay scratches and is no more plastic gold was also ok
5857,"Too thin, poor product quality.",1,negatif,too thin poor product quality
53714,Excellent product quality excellent product quality excellent product price,5,positif,excellent product quality excellent product quality excellent product price
9313,Waaaw gede banget,2,negatif,waaaw gede banget
9885,Rather thin si ... tp according hrga yes lah ....,2,negatif,rather thin si tp according hrga yes lah
9250,"Remember collapsible bottle of pink. Follows in gmbr park pink bottle. When dtanya, x reply. BRG other all okay .. just this.",2,negatif,remember collapsible bottle of pink follows in gmbr park pink bottle when dtanya x reply barang other all okay just this
5071,The product quality is not good. The product quality is not good. The product quality is not good.,1,negatif,the product quality is not good the product quality is not good the product quality is not good
28687,The goods have arrived at the customer. Nice bgus bagussss bangeettt. There is no quality price,4,positif,the goods have arrived at the customer nice bgus bagussss bangeettt there is no quality price
49693,"Very nice, once recomend",5,positif,very nice once recomend
6662,Product quality is ok. The printing on the hoodie looks like it will come off. Though the product came quite early.,2,negatif,product quality is ok the printing on the hoodie looks like it will come off though the product came quite early
50455,Ny's stock price banyakin yes .... I'll be subscribed .... Thanks,5,positif,nys stock price banyakin yes ill be subscribed thanks
29975,The product quality is excellent. The original product.,4,positif,the product quality is excellent the original product
31344,Very good product. Worth the money. Not wasting your money buying it. Thank shop.,4,positif,very good product worth the money not wasting your money buying it thank shop
4679,"blm di coba, tp packing rapih dan ceat",4,positif,blm di coba tp packing rapih dan ceat
8207,Poor service from the store. Poor service from the carrier.,2,negatif,poor service from the store poor service from the carrier
33256,Excellent quality,4,positif,excellent quality
2270,the adhesive all over the tape.nakakairita,1,negatif,the adhesive all over the tapenakakairita
9644,"Submitted the wrong pattern Order Mickey head to head, but I do not know what's coming.",2,negatif,submitted the wrong pattern order mickey head to head but i do not know whats coming
8028,The price of the standard product. Product quality standards.,2,negatif,the price of the standard product product quality standards
8545,Product quality is ok,2,negatif,product quality is ok
9394,Not cat-resistant as advertised. Delivery time is good.,2,negatif,not catresistant as advertised delivery time is good
1496,UNRESPONSIVE SELLER,1,negatif,unresponsive seller
10426,"Mesen what any shipping, hedeh .... TPI Klo material si ok, his delivery is also cepet",2,negatif,mesen what any shipping hedeh tpi klo material si ok his delivery is also cepet
6343,"Received my order of 2 Q9. Transaction was fast but when we tested the microphones the other one works well, while the other one seems to have a problem on its system. But over all, i liked the service. I just hope you check your items first before you ship it. ",2,negatif,received my order of q transaction was fast but when we tested the microphones the other one works well while the other one seems to have a problem on its system but over all i liked the service i just hope you check your items first before you ship it
9259,The relatively light pagkablack her and her bottons seems nice post also OK but she kasosyalan formerly as A in pic,2,negatif,the relatively light pagkablack her and her bottons seems nice post also ok but she kasosyalan formerly as a in pic
47831,Shop serves very good product packaging is very beautiful and certainly very good Shop serves excellent product quality,5,positif,shop serves very good product packaging is very beautiful and certainly very good shop serves excellent product quality
56927,Thank ya kak niveanya are. Packing neatly. Bubble wrap thick. Safe substantially ????,5,positif,thank ya kak niveanya are packing neatly bubble wrap thick safe substantially
7320,The product quality is okay. Only it turns out smaller dr expected :(,2,negatif,the product quality is okay only it turns out smaller dr expected
55642,3rd time will continue to buy .. store and buy every month .. ??????,5,positif,rd time will continue to buy store and buy every month
304,Very poor product quality,1,negatif,very poor product quality
27569,"Wallpapernya not installed, hopefully good and the walls of the house so lbh beautiful, friendly seller and delivery cepat??",4,positif,wallpapernya not installed hopefully good and the walls of the house so lbh beautiful friendly seller and delivery cepat
3029,"saya kecewa pelayanannya, saya order kemaren malam berharap pagi pas buka toko pesanan langsung di kirim dengan asumsi siang or sore nyampe dirumah. pas ditanyain chat gk bls. pengirimannya lama. saya minta cancel tp ttp di proses. product juga stikernya udh broken. untuk rasa kopi biasa aja.",2,negatif,saya kecewa layan saya order kemaren malam harap pagi pas buka toko pesan langsung di kirim dengan asumsi siang or sore nyampe rumah pas ditanyain chat tidak bls kirim lama saya minta cancel tp ttp di proses product juga stiker udh broken untuk rasa kopi biasa aja
36063,Excellent product quality product packaging is very beautiful and certainly very good service Shop money very good very fast delivery time,4,positif,excellent product quality product packaging is very beautiful and certainly very good service shop money very good very fast delivery time
49222,Anyway going to be a heck subscriptions continue this as a mandate,5,positif,anyway going to be a heck subscriptions continue this as a mandate
5790,Alhamdulillah ........ ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??,1,negatif,alhamdulillah
49844,"Packing very safe, bubble wrap his tebelll??????",5,positif,packing very safe bubble wrap his tebelll
11677,"Packing less recommended, goods arrive broken tripod directly to its holder u just clip on and splitter normal to other sellers of times in love cardboard used for packing more secure, but the goods still in use",2,negatif,packing less recommended goods arrive broken tripod directly to its holder u just clip on and splitter normal to other sellers of times in love cardboard used for packing more secure but the goods still in use
31984,Thank God his luggage had arrived peaking bounced his boss .. .. BSK I order again boss,4,positif,thank god his luggage had arrived peaking bounced his boss bsk i order again boss
6188,Real enough 1 item (cleaning brush). X box with plastic wrap to avoid dents.,1,negatif,real enough item cleaning brush x box with plastic wrap to avoid dents
35949,Excellent product quality excellent product price is very good delivery speed is very good seller's response,4,positif,excellent product quality excellent product price is very good delivery speed is very good sellers response
3000,I said my goodness navy blue but the wrong color is given ..,1,negatif,i said my goodness navy blue but the wrong color is given
51781,Sllu toopppp sllu subscription dehhh friendly goods fast response ory n pengirimannn Cepatt ????????,5,positif,sllu toopppp sllu subscription dehhh friendly goods fast response ory n pengirimannn cepatt
31571,"Excellent product quality, original product, the price is very good, respont good seller, delivery speed smoothly, trimakasih ????",4,positif,excellent product quality original product the price is very good respont good seller delivery speed smoothly trimakasih
3111,"Delivery is very long and bertele2 9 days received a new item. Product sealed, plastic TPI + battery charger of the head is already open and the severity of LGI Trackpad on hp rocking, my message case that sent the blue color purple! Please seller that sells more competent, honest and conscientious.",1,negatif,delivery is very long and tele days received a new item product sealed plastic tpi battery charger of the head is already open and the severity of lgi trackpad on hp rocking my message case that sent the blue color purple please seller that sells more competent honest and conscientious
49332,Good product quality,5,positif,good product quality
62189,"Good delivery, good packaging, good quality products, good sales response, standard delivery speed, may blessing",5,positif,good delivery good packaging good quality products good sales response standard delivery speed may blessing
5359,"Super disappointed with the seller.Took me almost a month to receive my parcel from the date i purchased.The processing and posting process from the seller superb late.  It is even more dissapointing,that the design that o received was different from what i ordered.Quality good but the service bad",1,negatif,super disappointed with the sellertook me almost a month to receive my parcel from the date i purchasedthe processing and posting process from the seller superb late it is even more dissapointingthat the design that o received was different from what i orderedquality good but the service bad
42672,"good product quality, will buy again, thank you seller.....",4,positif,good product quality will buy again thank you seller
1851,Bad bad bad quality merchandise goods quality poor quality goods bad quality goods quality goods,1,negatif,bad bad bad quality merchandise goods quality poor quality goods bad quality goods quality goods
10939,Free standard shipping,2,negatif,free standard shipping
8011,Brg some abrasions n bit broken .... But its ok lah ....,2,negatif,brg some abrasions n bit broken but its ok lah
54098,Steady packaging ........... tidy up safely passable meal packaging time tp Overall ok??,5,positif,steady packaging tidy up safely passable meal packaging time tp overall ok
44997,The product quality is excellent. The original product. The product quality is excellent. The original product.,4,positif,the product quality is excellent the original product the product quality is excellent the original product
573,Delivery time below expectation..Very poor service by seller,1,negatif,delivery time below expectationvery poor service by seller
29833,"beautiful and very thick coat, please. cheap anymore. not even try to form nnao kbiet nhma very ok ah",4,positif,beautiful and very thick coat please cheap anymore not even try to form nnao kbiet nhma very ok ah
43297,Awesome speed of the ship awesome awesome quality merchandise value CP,4,positif,awesome speed of the ship awesome awesome quality merchandise value cp
48169,Product quality is very good Very good value,5,positif,product quality is very good very good value
1383,The response is not good seller product quality is not good,1,negatif,the response is not good seller product quality is not good
10874,Love 3 for watches her death can not be used,2,negatif,love for watches her death can not be used
31399,"Like, like, good, disability ga, ga damaged, its principal seamless nice",4,positif,like like good disability ga tidak damaged its principal seamless nice
2318,Delivery time below expectation,1,negatif,delivery time below expectation
1602,Because I pesen size 40 and i really small black pesen advent abu²,1,negatif,because i sen size and i really small black sen advent abu
4184,Its first great fit tpi gk chest. The other was a rich even jaitan Abis opened,1,negatif,its first great fit tpi tidak chest the other was a rich even jaitan abis opened
2342,"not function at all, it turns out its components many of which only exist koncas ga, ga jga mic function, parahh product of this shop. disappointed",1,negatif,not function at all it turns out its components many of which only exist koncas ga tidak jga mic function parahh product of this shop disappointed
1983,@@ k at sir charger,1,negatif,k at sir charger
135,"I did not glue Ca Ngu little loose. By the second day, and then spread no cars.",1,negatif,i did not glue ca ngu little loose by the second day and then spread no cars
57556,Happy with all the items i bought. Will definitely order again,5,positif,happy with all the items i bought will definitely order again
4287,"Brgnya da diterima dgn baik,, ini sdh yg ke 2 kalinya .Tks Seller n ****************** Sukses Selalu",5,positif,brgnya da terima dgn baik ini sdh yang ke kali tks seller n sukses selalu
11318,"Pack items in a plastic bag. There was wrapped foam cushions Good quality products, but not for smaller pot batch of cars waiting for a long time.",2,negatif,pack items in a plastic bag there was wrapped foam cushions good quality products but not for smaller pot batch of cars waiting for a long time
47452,"Excellent product quality, according to the drawings, and the fast packaging",5,positif,excellent product quality according to the drawings and the fast packaging
9311,The packaging was so poor. There's no bubble wrap at all. The shipment took a very long time (almost a month). But the could be used because its 5g wifi is connected with Indonesian smartphone.,2,negatif,the packaging was so poor theres no bubble wrap at all the shipment took a very long time almost a month but the could be used because its g wifi is connected with indonesian smartphone
4064,Good sp. Everyone should buy,1,negatif,good sp everyone should buy
8285,"Transfer yesterday, until bsoknya cpt bgt wih, p d try smga ccok, packing is very safe. Review after the 2 weeks of usage, both washers face handbody n ya guys. So far ga bkin aq skin irritation, tp for p kynya difference there, just the same rich before aq both products. Mgkin bda2 HSIL times each",2,negatif,transfer yesterday until bsoknya cpt banget wih p d try smga ccok packing is very safe review after the weeks of usage both washers face handbody n ya guys so far tidak bkin aq skin irritation tp for p kynya difference there just the same rich before aq both products mgkin bda hsil times each
53951,Genuine product with fast delivery. Recommended!,5,positif,genuine product with fast delivery recommended
47070,"Steady, sdh order is received whole and complete. Packingan safe and neat, fast delivery and most major goods that's brilliant. Thank ya kak.",5,positif,steady sdh order is received whole and complete packingan safe and neat fast delivery and most major goods thats brilliant thank ya kak
11240,"Brg silap hantar, hope seller double check it before post, tq",2,negatif,brg silap hantar hope seller double check it before post tq
2802,I ordered 8 items but i only received 4.,1,negatif,i ordered items but i only received
4709,ususnya pahit,1,negatif,usus pahit
7157,Product quality standards,2,negatif,product quality standards
1830,Excellent team dan great taste,5,positif,excellent team dan great taste
51121,Orders arrive safely and completely. Thank you :)),5,positif,orders arrive safely and completely thank you
48167,will order again ??,5,positif,will order again
9085,Bgus does cuman KEGEDEAN..ini mh bkn for ages 4 yrs TPI for ages 6 yrs ... forced deh I cut off her tutu skirt !!!!,2,negatif,bgus does cuman kegedeanini mh bkn for ages yrs tpi for ages yrs forced deh i cut off her tutu skirt
3098,Brg ny ... discrepant image photographed distinguished gray blue blue dtng terang.gmn it,1,negatif,brg ny discrepant image photographed distinguished gray blue blue dtng teranggmn it
55876,??????????? ?????????????? ?????????????? ???????????? ?????????? ???????? ??????????? ?????????????? ?????????????? ???????????? ?????????? ???????? ??????????? ?????????????? ?????????????? ???????????? ?????????? ???????? ??????????? ?????????????? ?????????????? ???????????? ?????????? ????????,5,positif,
39400,"Fast delivery, bahannnya quite okay for the price that much, most sisa2 thread dirapihin hrs aja dl Prev washed, overalls baguss",4,positif,fast delivery bahannnya quite okay for the price that much most sisa thread dirapihin hrs aja dl prev washed overalls baguss
58489,Good product quality original product price good product delivery speed well good seller response,5,positif,good product quality original product price good product delivery speed well good seller response
42127,"Thanks yes ,,, its products are. The quality was good, reasonably priced bgt, and it is still a long jg expired. Success is always seller",4,positif,thanks yes its products are the quality was good reasonably priced bgt and it is still a long jg expired success is always seller
31362,Fast delivery... Try it quite fast get hot but need to be careful when use cause  it will burn hand easily,4,positif,fast delivery try it quite fast get hot but need to be careful when use cause it will burn hand easily
10071,super time came,2,negatif,super time came
749,"Change shoes ship under which resubmit not see shoes on, and k rep message. Because shoes that sell their prestige. Ntn scene never met. Too bad.",1,negatif,change shoes ship under which resubmit not see shoes on and k rep message because shoes that sell their prestige ntn scene never met too bad
